dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
25/03/2016 16:48,Fiat_punto_1_2_mit_GASANLAGE_!!_TÃV_11/17,private,offer,1150,control,small car,2003,manual,60,punto,150000,5,petrol,fiat,no,25/03/2016 0:00,67065,4/4/2016 19:15
9/3/2016 16:37,Ford_Fiesta_1.3,private,offer,1250,test,small car,2004,manual,60,fiesta,150000,7,petrol,ford,yes,9/3/2016 0:00,52134,9/3/2016 16:37
28/03/2016 18:50,Ford_Focus_Kombi_in_nicht_gutem_Zustand,private,offer,499,control,station wagon,1999,manual,116,focus,150000,3,petrol,ford,yes,28/03/2016 0:00,66589,7/4/2016 1:15
28/03/2016 13:44,Volkswagen_Passat_1.9_TDI_CL,private,offer,750,test,limousine,1995,manual,90,passat,150000,12,diesel,volkswagen,,28/03/2016 0:00,77855,6/4/2016 17:15
16/03/2016 5:36,Mercedes_E_350_CDI_DPF_7G_Tronic_Garantie_bis_01/2017,private,offer,23200,control,limousine,2009,automatic,231,e_klasse,80000,10,diesel,mercedes_benz,no,16/03/2016 0:00,24782,7/4/2016 6:15
28/03/2016 0:55,520d_schone_auto,private,offer,10999,control,limousine,2006,manual,163,5er,150000,12,diesel,bmw,no,28/03/2016 0:00,78050,6/4/2016 9:44
27/03/2016 18:55,Volkswagen_Golf_1.6,private,offer,1100,control,limousine,1996,manual,75,golf,125000,11,petrol,volkswagen,no,27/03/2016 0:00,92709,5/4/2016 15:46
17/03/2016 12:56,BMW_118i_Top_Ausstattung_und_Technik,private,offer,7990,test,limousine,2006,manual,129,1er,90000,11,petrol,bmw,no,17/03/2016 0:00,97072,22/03/2016 21:49
20/03/2016 13:58,VW_LUPO_1_4_16V_MIT_MOTORSCHADEN,private,offer,0,test,,2016,manual,0,lupo,150000,0,petrol,volkswagen,,20/03/2016 0:00,15378,20/03/2016 13:58
22/03/2016 1:53,Opel_Corsa_1.2_16V_Servo_Klima_Tuev_Neu__5_Tuerig,private,offer,3550,test,small car,2008,manual,80,corsa,150000,6,petrol,opel,no,21/03/2016 0:00,44388,23/03/2016 14:18
23/03/2016 19:47,Peugeot_806_Benziner_TÃV_07/16,private,offer,750,control,bus,1997,manual,121,others,150000,1,petrol,peugeot,no,23/03/2016 0:00,24855,3/4/2016 23:46
22/03/2016 18:51,Mercedes_Benz_C_200_CDI,private,offer,4000,control,limousine,2000,automatic,116,c_klasse,150000,11,diesel,mercedes_benz,no,22/03/2016 0:00,25436,22/03/2016 18:51
31/03/2016 19:51,Verkaufe_hier_eine_Renault_Scenic,private,offer,450,control,limousine,2001,manual,107,scenic,150000,12,petrol,renault,no,31/03/2016 0:00,51065,2/4/2016 15:46
2/4/2016 14:48,Volkswagen_Golf_5;_1.4_TSI_GT_Sport,private,offer,10299,test,limousine,2008,manual,140,golf,100000,4,petrol,volkswagen,no,2/4/2016 0:00,95119,6/4/2016 13:17
1/4/2016 14:53,Opel_Astra_H_GTC_2_0_ltr._16_V,private,offer,6700,test,coupe,2005,manual,200,astra,125000,9,petrol,opel,no,1/4/2016 0:00,36100,6/4/2016 14:45
1/4/2016 11:36,Mercedes_ML_320_im_super_Zustand!,private,offer,3999,test,suv,1999,automatic,230,m_klasse,150000,12,petrol,mercedes_benz,no,1/4/2016 0:00,20359,3/4/2016 8:17
27/03/2016 22:48,Nur_mit_kaseten_radio,private,offer,1400,test,small car,1998,manual,115,escort,70000,0,petrol,ford,,27/03/2016 0:00,73434,5/4/2016 22:46
22/03/2016 21:54,Opel_Zafira_1.8_Edition,private,offer,4500,control,bus,2005,manual,125,zafira,125000,5,petrol,opel,no,22/03/2016 0:00,89312,25/03/2016 14:19
21/03/2016 20:44,Peugeot_306_Break,private,offer,550,control,station wagon,2001,automatic,98,3_reihe,150000,4,petrol,peugeot,no,21/03/2016 0:00,50170,24/03/2016 10:16
26/03/2016 20:25,Ford_Ka__Anfaenger_Auto,private,offer,650,control,small car,2001,manual,0,ka,150000,11,,ford,,26/03/2016 0:00,56133,6/4/2016 21:18
4/4/2016 23:48,MINI_Cooper_Clubman,private,offer,10000,control,station wagon,2009,manual,120,clubman,70000,2,petrol,mini,no,4/4/2016 0:00,30826,7/4/2016 4:16
3/4/2016 14:46,Peugeot_307_SW,private,offer,1,test,bus,2002,,0,3_reihe,150000,0,,peugeot,,3/4/2016 0:00,34439,5/4/2016 13:45
23/03/2016 19:45,Oper_Corsa_*_Service_neu_*_14.500km_*,private,offer,7800,control,small car,2012,manual,70,corsa,20000,5,petrol,opel,no,23/03/2016 0:00,45327,23/03/2016 19:45
30/03/2016 2:00,VW_Polo_86c_2f_Coupe,private,offer,499,test,small car,1994,manual,45,polo,150000,2,petrol,volkswagen,,30/03/2016 0:00,4720,6/4/2016 23:15
5/3/2016 22:51,Skoda_Superb_Kombi__Diesel__Navi__Ahk_,private,offer,18750,control,station wagon,2012,manual,170,superb,60000,9,diesel,skoda,no,5/3/2016 0:00,21684,5/4/2016 11:50
23/03/2016 11:50,Ford_Escort_Saphir_BJ_95_93400km,private,offer,50,test,others,1995,manual,88,escort,100000,2,petrol,ford,,23/03/2016 0:00,81539,23/03/2016 11:50
17/03/2016 16:38,Volkswagen_up!_high!_Navi__Klima__SH__Alu_+_M+S,private,offer,8200,test,small car,2012,manual,60,up,20000,7,petrol,volkswagen,no,17/03/2016 0:00,90425,7/4/2016 1:16
3/4/2016 16:41,Mercedes_Benz_C_200_Kompressor_Automatik_Classic,private,offer,11444,control,limousine,2007,automatic,184,c_klasse,125000,5,petrol,mercedes_benz,no,3/4/2016 0:00,18581,5/4/2016 15:46
13/03/2016 3:36,Opel_Omega_2_5_Vollaussattung_mit_Navi_und_mehr,private,offer,3500,test,limousine,1999,,0,omega,150000,9,petrol,opel,,13/03/2016 0:00,27755,19/03/2016 11:46
10/3/2016 16:39,Citroen_AX_noch_1Jahr_TÃv_super_sparsam_!,private,offer,240,control,small car,1996,manual,45,others,150000,4,,citroen,yes,10/3/2016 0:00,23683,11/3/2016 4:16
22/03/2016 17:45,?Ford_Ka__mit_Klima__mit_neuen_TÃV,private,offer,650,test,small car,1997,manual,60,ka,150000,1,petrol,ford,no,22/03/2016 0:00,60311,23/03/2016 9:44
4/4/2016 21:51,Volkswagen_Golf_2.0_TDI_DPF_Highline,private,offer,3715,test,limousine,2008,manual,140,golf,150000,12,diesel,volkswagen,no,4/4/2016 0:00,67549,4/4/2016 21:51
19/03/2016 14:51,Ford_Ka,private,offer,1350,test,small car,2006,manual,60,ka,150000,3,petrol,ford,no,19/03/2016 0:00,46117,6/4/2016 22:44
23/03/2016 18:52,Opel_Corsa_eco_1.0_/_Tuev_03/2018/_88000km,private,offer,990,test,,2018,manual,54,corsa,90000,1,petrol,opel,no,23/03/2016 0:00,45770,26/03/2016 12:17
14/03/2016 10:38,Volkswagen_Touran_1.6_TDI_DPF_Trendline,private,offer,19999,control,bus,2014,manual,105,touran,20000,11,diesel,volkswagen,no,14/03/2016 0:00,29389,7/4/2016 10:44
31/03/2016 2:36,Opel_Astra_1.7_CDTI_Caravan_Enjoy,private,offer,2500,test,station wagon,2005,manual,101,astra,150000,11,diesel,opel,no,31/03/2016 0:00,18510,3/4/2016 23:45
3/4/2016 17:58,Volkswagen_Vw_T4_Multivan_ALLSTAR_mit_Multiflexboard,private,offer,6900,test,bus,1994,manual,110,transporter,150000,1,petrol,volkswagen,no,3/4/2016 0:00,67292,5/4/2016 18:17
17/03/2016 11:36,Volkswagen_Golf_1.9_TDI_Comfortline,private,offer,2000,control,limousine,2000,manual,90,golf,150000,12,diesel,volkswagen,no,17/03/2016 0:00,83435,4/4/2016 13:17
1/4/2016 19:43,BMW_323i__Leder_TÃV__Sportauspuff__PDC__Heckspoiler_,private,offer,2150,control,limousine,1998,manual,170,3er,150000,6,petrol,bmw,no,1/4/2016 0:00,58455,1/4/2016 19:43
5/3/2016 22:36,i20_comfort_Hyundai_Top_Zustand_zuverlaessig_sparsam,private,offer,4250,control,small car,2009,manual,78,i_reihe,100000,2,petrol,hyundai,no,5/3/2016 0:00,41363,6/3/2016 6:43
31/03/2016 16:51,Golf_Plus_1_6_FSI___Euro_4__***_TÃV_NEU__OHNE_MÃNGEL_***,private,offer,5100,control,others,2005,manual,115,golf,90000,4,petrol,volkswagen,no,31/03/2016 0:00,14793,3/4/2016 18:50
27/03/2016 19:51,Renault_Clio_1.2_16V_Grandtour,private,offer,5000,control,station wagon,2009,manual,75,clio,40000,5,petrol,renault,no,27/03/2016 0:00,22453,31/03/2016 2:17
21/03/2016 1:01,Suche_Mazda_Premacy,private,offer,0,test,,9999,,0,,10000,0,,mazda,,21/03/2016 0:00,40822,22/03/2016 12:16
24/03/2016 20:47,Ford_Galaxy___defekt_bastler__,private,offer,450,test,,2017,manual,116,galaxy,150000,1,petrol,ford,yes,24/03/2016 0:00,8344,24/03/2016 20:47
4/4/2016 14:47,Ford_Ka_mit_TÃV_bis_12/2016__unfallfrei,private,offer,550,test,small car,1997,manual,50,ka,100000,2,petrol,ford,no,4/4/2016 0:00,12359,6/4/2016 16:16
18/03/2016 16:47,Megane_Kombi_Diesel__wegen_Neuanschaffung_zu_verkaufen,private,offer,666,test,station wagon,2001,manual,102,megane,150000,1,diesel,renault,no,18/03/2016 0:00,14662,18/03/2016 16:47
20/03/2016 17:44,Tausche_BMW_E46_gegen_SLK,private,offer,1,test,,2017,manual,150,slk,70000,1,diesel,mercedes_benz,no,20/03/2016 0:00,97990,6/4/2016 23:46
15/03/2016 17:56,Renault_Clio_1.2_16V__TÃV_NEU_/_KLIMA_/_ZV_/__elek._Fensterheber,private,offer,1499,control,small car,2004,manual,75,clio,150000,4,petrol,renault,no,15/03/2016 0:00,44625,17/03/2016 13:44
14/03/2016 21:49,Verkaufe_Opel_Astra_an_Bastler,private,offer,180,test,limousine,1996,manual,0,astra,150000,0,petrol,opel,,14/03/2016 0:00,38259,17/03/2016 12:45
26/03/2016 14:49,Ford_Fiest_Super_Kleinwagen/Stadtflitzer_oder_Anfaengerfahrzeug,private,offer,980,control,small car,1999,manual,60,fiesta,150000,11,petrol,ford,no,26/03/2016 0:00,45661,6/4/2016 2:46
4/4/2016 22:54,Biete_mein_Fiat_Ducato_Maxi_2.8_JTD,private,offer,1900,test,bus,2002,manual,0,ducato,150000,1,diesel,fiat,,4/4/2016 0:00,53123,7/4/2016 2:17
16/03/2016 19:25,Volkswagen_Polo_50,private,offer,1350,control,small car,1997,manual,50,polo,150000,10,petrol,volkswagen,no,16/03/2016 0:00,65201,29/03/2016 13:15
28/03/2016 11:48,Volkswagen_Passat_Variant_2.0_TDI_Highline,private,offer,3999,control,station wagon,2006,automatic,140,passat,150000,1,diesel,volkswagen,no,28/03/2016 0:00,73525,28/03/2016 11:48
28/03/2016 17:55,Volkswagen_Touran_1.9_TDI_DPF_Goal,private,offer,5250,test,bus,2006,manual,105,touran,150000,9,diesel,volkswagen,no,28/03/2016 0:00,34134,6/4/2016 23:46
14/03/2016 20:42,Chrysler_Sebring_Limited_Edition,private,offer,4900,control,limousine,2009,manual,156,others,150000,12,petrol,chrysler,no,14/03/2016 0:00,54518,20/03/2016 11:15
28/03/2016 11:52,Nur__Heute__6666_Â__Volkswagen_Golf_Klassiker_Tuev_juni_2017,private,offer,7500,control,small car,1987,manual,90,golf,150000,11,petrol,volkswagen,no,28/03/2016 0:00,33803,6/4/2016 14:17
25/03/2016 20:55,Renault_Trafic_HOCH_1.9_dCi_L2H2,private,offer,3950,control,bus,2004,manual,101,others,150000,11,diesel,renault,no,25/03/2016 0:00,41199,7/4/2016 5:16
14/03/2016 15:54,Smart_smart_&_passion,private,offer,2500,control,cabrio,2004,automatic,61,fortwo,150000,10,petrol,smart,no,14/03/2016 0:00,51399,23/03/2016 16:20
15/03/2016 15:53,BMW_525i_touring__KEIN_ROST!,private,offer,4800,control,station wagon,2001,automatic,192,5er,150000,5,petrol,bmw,no,15/03/2016 0:00,13125,6/4/2016 8:17
9/3/2016 17:58,Kia_Rio_1.2_Business_Line___Navi___Garantie,private,offer,7700,test,small car,2012,manual,86,rio,40000,7,petrol,kia,no,9/3/2016 0:00,87737,7/4/2016 10:45
2/4/2016 20:36,Volkswagen_VW_T5_Multivan_DSG_Highline__Leder__Bordcomp.,private,offer,29999,test,bus,2011,automatic,179,transporter,90000,3,diesel,volkswagen,no,2/4/2016 0:00,50259,6/4/2016 20:47
28/03/2016 18:54,Audi_Urquattro_Umbau,private,offer,27500,control,coupe,1986,manual,360,80,5000,3,petrol,audi,no,28/03/2016 0:00,64319,7/4/2016 1:16
28/03/2016 12:53,Ford_Escort,private,offer,150,test,coupe,1996,manual,90,escort,30000,7,petrol,ford,,28/03/2016 0:00,51702,28/03/2016 12:53
23/03/2016 7:54,Mercedes_Benz_250,private,offer,2200,control,limousine,1982,manual,103,,150000,9,petrol,mercedes_benz,,23/03/2016 0:00,29308,30/03/2016 15:45
19/03/2016 4:37,Opel_Omega_2.6_V6_Sport_Tuev_biss_1.2018,private,offer,1500,test,limousine,2000,manual,179,omega,150000,10,petrol,opel,no,19/03/2016 0:00,57413,20/03/2016 9:19
2/4/2016 16:39,Subaru_Forester_2.0X_Aut._XT_Felgen__Platinum_Sonderedi,private,offer,25980,control,station wagon,2013,automatic,150,forester,30000,10,petrol,subaru,no,2/4/2016 0:00,13465,6/4/2016 15:17
31/03/2016 18:45,BMW_525d_Touring,private,offer,5600,control,station wagon,2005,manual,177,5er,150000,1,diesel,bmw,no,31/03/2016 0:00,99089,4/4/2016 11:44
4/4/2016 10:55,Vw_Golf_5_1_9_Gt_Sport,private,offer,6500,control,limousine,2008,manual,105,golf,150000,8,diesel,volkswagen,,4/4/2016 0:00,34123,6/4/2016 11:46
1/4/2016 23:54,Mazda_323_F_2.0_SPORTY_Diesel_Klima_Anhaengerkupplung,private,offer,2000,control,limousine,2003,manual,101,3_reihe,150000,3,diesel,mazda,no,1/4/2016 0:00,50389,6/4/2016 5:16
19/03/2016 18:40,Ford_Focus_2.0_EcoBoost_ST_nur_noch_bis_diesen_Monat,private,offer,26500,test,limousine,2015,manual,250,focus,20000,3,petrol,ford,no,19/03/2016 0:00,12353,22/03/2016 0:17
3/4/2016 19:48,Audi_S6_Avant,private,offer,19999,test,station wagon,2007,automatic,435,others,125000,6,petrol,audi,no,3/4/2016 0:00,13125,5/4/2016 20:45
15/03/2016 9:37,Opel_Omega_mv6,private,offer,500,control,station wagon,2000,automatic,211,omega,150000,0,petrol,opel,,15/03/2016 0:00,33758,15/03/2016 10:44
7/3/2016 16:58,106_Sport_Benziner_bastler/Ersatzteile_oder_zum_herrichten,private,offer,299,control,,2000,manual,55,1_reihe,150000,10,,peugeot,yes,7/3/2016 0:00,66822,8/3/2016 15:18
19/03/2016 8:55,Fiat_Panda_bj_05,private,offer,1550,test,small car,2005,manual,54,panda,125000,0,,fiat,,19/03/2016 0:00,52353,19/03/2016 9:46
25/03/2016 13:53,BMW_320i_E30_Baur_Cabrio_Chromodell_Original,private,offer,2999,test,limousine,1985,manual,125,3er,150000,6,petrol,bmw,no,25/03/2016 0:00,45327,25/03/2016 13:53
24/03/2016 13:47,Volkswagen_Golf_1.4_CL,private,offer,550,control,limousine,1992,manual,60,golf,150000,8,petrol,volkswagen,no,24/03/2016 0:00,36466,7/4/2016 5:16
21/03/2016 15:59,Volkswagen_Polo_1.2_Tour,private,offer,3300,control,small car,2007,manual,60,polo,150000,8,petrol,volkswagen,no,21/03/2016 0:00,56235,7/4/2016 13:17
20/03/2016 19:48,Volvo_V70_2.4_D_DPF,private,offer,4500,test,station wagon,2007,,0,v70,150000,8,diesel,volvo,yes,20/03/2016 0:00,86441,27/03/2016 9:18
30/03/2016 14:45,vw_touran_2.0_tdi_7_sitzer__DPF_EURO_4,private,offer,4250,control,station wagon,2003,manual,136,touran,150000,6,diesel,volkswagen,,30/03/2016 0:00,46483,1/4/2016 8:45
21/03/2016 0:57,Renault_Clio_75ps_Tuev_bis_2018,private,offer,1450,test,small car,2001,manual,75,clio,150000,7,petrol,renault,no,21/03/2016 0:00,96450,28/03/2016 0:46
9/3/2016 18:51,Opel_Corsa_C,private,offer,3100,test,small car,2002,manual,75,corsa,50000,1,petrol,opel,no,9/3/2016 0:00,59065,7/4/2016 14:56
15/03/2016 23:43,Kia_mit_Tuev__gut_fahrbereit__Probefahren_moeglich,private,offer,1500,control,,2006,,0,others,5000,0,,kia,,15/03/2016 0:00,31535,5/4/2016 7:19
14/03/2016 16:54,Peugeot_306_HDi,private,offer,600,test,station wagon,1999,manual,90,,150000,8,diesel,peugeot,yes,14/03/2016 0:00,14469,5/4/2016 23:16
3/4/2016 17:38,Volkswagen_Golf_2.0_GTI,private,offer,8499,test,limousine,2005,manual,200,golf,125000,6,petrol,volkswagen,no,3/4/2016 0:00,89359,5/4/2016 17:26
31/03/2016 21:51,Volkswagen_Touran_1.4_TSI_Highline,private,offer,6950,test,bus,2007,manual,140,touran,100000,2,petrol,volkswagen,no,31/03/2016 0:00,64291,31/03/2016 21:51
21/03/2016 10:47,Chevrolet,private,offer,2500,test,small car,2008,manual,0,others,90000,0,petrol,chevrolet,no,21/03/2016 0:00,9496,6/4/2016 3:46
26/03/2016 17:06,Mitsubishi_Colt_CZC_1.5,private,offer,6700,control,cabrio,2010,manual,109,colt,60000,4,petrol,mitsubishi,no,26/03/2016 0:00,56477,6/4/2016 17:46
27/03/2016 11:52,Golf_4_1.9_TDI_exklusive_highline_+xenon,private,offer,2500,test,station wagon,2001,manual,131,golf,150000,9,diesel,volkswagen,no,27/03/2016 0:00,38667,29/03/2016 7:52
3/4/2016 16:55,BMW_Cabrio_318_i_E36,private,offer,1650,control,cabrio,1994,automatic,116,3er,150000,6,petrol,bmw,no,3/4/2016 0:00,23619,3/4/2016 16:55
11/3/2016 10:52,Toyota_Avensis_2.2_D_CAT_Combi_Executive_LederNaviXenon,private,offer,6900,test,station wagon,2007,manual,177,avensis,150000,4,diesel,toyota,no,11/3/2016 0:00,99439,6/4/2016 23:46
27/03/2016 1:36,Oldtimer_zum_schlachten_oder_restaurieren,private,offer,1000,test,small car,1978,,22,others,20000,0,,fiat,,27/03/2016 0:00,93055,7/4/2016 5:17
12/3/2016 13:50,Renault_Scenic_TCe_130__BOSE_Edition__AHK__absolut_TOP_!,private,offer,13500,test,bus,2013,manual,131,scenic,30000,11,petrol,renault,no,12/3/2016 0:00,35756,6/4/2016 17:15
25/03/2016 11:36,Audi_A3_Cabriolet_1.8_TFSI_Attraction,private,offer,14900,test,cabrio,2009,manual,160,others,80000,4,petrol,audi,no,25/03/2016 0:00,25479,30/03/2016 0:16
7/3/2016 13:37,BMW_520i_touring,private,offer,850,control,station wagon,1998,automatic,150,5er,150000,6,petrol,bmw,no,7/3/2016 0:00,52353,17/03/2016 8:15
26/03/2016 1:37,Volkswagen_Polo_1.2_Comfortline,private,offer,2700,control,small car,2003,manual,64,polo,90000,3,petrol,volkswagen,no,26/03/2016 0:00,67435,31/03/2016 3:16
8/3/2016 19:41,CitroÃ«n_C4_Cactus_BlueHDi_100_Stop&Start_Feel_Edition,private,offer,14800,test,bus,2015,manual,99,c4,20000,3,diesel,citroen,no,8/3/2016 0:00,66386,5/4/2016 13:44
14/03/2016 23:57,Lexus_IS_250_Sport_Line,private,offer,8500,control,limousine,2006,manual,208,,125000,1,petrol,sonstige_autos,no,14/03/2016 0:00,54332,1/4/2016 17:50
2/4/2016 20:06,Vw_T4_TDi_Caravelle_Super_Zustand_TÃV_Neu_Gruene_Plakette,private,offer,8900,test,bus,1996,manual,102,transporter,150000,5,diesel,volkswagen,no,2/4/2016 0:00,55118,6/4/2016 12:17
6/3/2016 22:38,Opel_astra_1_7cdti,private,offer,3700,control,,2009,manual,0,astra,150000,2,,opel,,6/3/2016 0:00,63452,7/4/2016 2:45
7/3/2016 15:49,Opel_vetra_disel_gruene_plakette,private,offer,1650,control,limousine,2002,manual,125,vectra,150000,9,diesel,opel,no,7/3/2016 0:00,72221,9/3/2016 19:16
9/3/2016 19:47,Touareg_3.0_V6_TDI_DPF_Aut._Bi_Xen_1_Hand_Kamera,private,offer,10100,test,suv,2008,automatic,239,touareg,100000,12,diesel,volkswagen,no,9/3/2016 0:00,10115,9/3/2016 19:47
7/3/2016 10:56,Renault_Megane_Bj._2006_unfallfrei,private,offer,2200,test,limousine,2006,manual,112,megane,125000,6,petrol,renault,no,7/3/2016 0:00,47169,12/3/2016 16:47
29/03/2016 18:50,Nissan_X_Trail_2_2__TDCI,private,offer,6900,control,suv,2006,manual,130,,125000,3,diesel,nissan,,29/03/2016 0:00,24878,29/03/2016 18:50
29/03/2016 13:39,Volkswagen_Touran_1.6_TDI_DPF_DSG_Comfortline,private,offer,14500,control,bus,2011,automatic,105,touran,80000,3,diesel,volkswagen,no,29/03/2016 0:00,74632,29/03/2016 13:39
19/03/2016 19:48,Volkswagen_Golf_R_4Motion__Vertragsuebernahme_,private,offer,30000,control,limousine,2015,automatic,300,golf,10000,12,petrol,volkswagen,no,19/03/2016 0:00,18059,20/03/2016 22:17
2/4/2016 22:37,Volkswagen_Polo_1.4_DSG_GTI_5_tuerig__Klima_Navi__usw_,private,offer,9999,test,small car,2011,automatic,179,polo,100000,6,petrol,volkswagen,no,2/4/2016 0:00,12277,7/4/2016 0:45
31/03/2016 18:37,Ford_Ka,private,offer,4500,control,small car,2009,manual,94,ka,150000,6,petrol,ford,no,31/03/2016 0:00,26131,6/4/2016 12:16
20/03/2016 8:53,BMW_Cabrio__TÃV_neu__kein_Wart._stau__Top_Ausstattung__Klima_uvm.,private,offer,4650,test,cabrio,1997,manual,116,3er,150000,3,petrol,bmw,no,20/03/2016 0:00,4451,22/03/2016 15:16
27/03/2016 11:36,Audi_A3_1.9_TDI___Klima_TÃV,private,offer,2200,test,,2016,manual,90,a3,150000,9,diesel,audi,no,27/03/2016 0:00,7426,6/4/2016 17:16
19/03/2016 1:49,Audi_a3__bj_98,private,offer,600,control,,2000,,0,a3,5000,1,,audi,,18/03/2016 0:00,72072,6/4/2016 3:45
8/3/2016 9:25,Ford_Fiesta_Style,private,offer,750,test,small car,1999,manual,50,fiesta,90000,5,petrol,ford,no,8/3/2016 0:00,35685,10/3/2016 8:17
22/03/2016 10:52,Chrysler_Voyager_ES_3_3i_LPG_Lederausstattung_WoMo_Zulassung,private,offer,1150,control,bus,1995,automatic,163,voyager,150000,5,lpg,chrysler,yes,22/03/2016 0:00,46483,5/4/2016 22:44
16/03/2016 11:44,Fiat_500c_0_9_twinAir_85ps,private,offer,9000,test,cabrio,2011,manual,85,500,40000,5,petrol,fiat,,16/03/2016 0:00,75181,22/03/2016 15:15
4/4/2016 19:49,Ford_Fiesta_Ghia,private,offer,1250,test,small car,1998,manual,75,fiesta,90000,12,petrol,ford,no,4/4/2016 0:00,53797,6/4/2016 22:16
22/03/2016 22:36,Opel_Corsa,private,offer,500,control,small car,1999,,0,corsa,150000,1,petrol,opel,no,22/03/2016 0:00,79364,7/4/2016 4:17
30/03/2016 11:37,Cadillac_Deville,private,offer,8500,test,limousine,1997,automatic,275,,150000,7,petrol,sonstige_autos,no,30/03/2016 0:00,63517,7/4/2016 2:15
5/4/2016 11:48,Fahranfaenger_/_Fuehrerscheinneulinge_aufgepasst!__Opel_Corsa_D,private,offer,5500,test,small car,2008,manual,90,corsa,125000,11,petrol,opel,no,5/4/2016 0:00,99867,5/4/2016 11:48
7/3/2016 19:37,Audi_A4_Avant_2.0_TDI,private,offer,16000,control,station wagon,2011,automatic,143,a4,150000,10,diesel,audi,no,7/3/2016 0:00,84494,7/4/2016 9:16
16/03/2016 19:57,BMW_520d_Touring_Aut_FACELIFT_Navi_TÃV_bis_01.18!,private,offer,10950,test,station wagon,2007,automatic,163,5er,150000,9,diesel,bmw,no,16/03/2016 0:00,44309,3/4/2016 4:48
30/03/2016 15:56,Renault_Scenic_1.6_16_V_Avantage_zu_verkaufen,private,offer,4898,test,bus,2006,manual,111,scenic,90000,10,petrol,renault,no,30/03/2016 0:00,47495,7/4/2016 6:44
14/03/2016 2:52,Volkswagen_VW_POLO._AUTOMATIK_GETRIEBEORJINAL68000_TÃV_NEU,private,offer,5200,test,small car,2002,automatic,75,polo,70000,5,petrol,volkswagen,no,14/03/2016 0:00,22547,14/03/2016 8:46
2/4/2016 17:50,Opel_Corsa_b_eco_TÃV__neu_03/2018,private,offer,999,control,small car,2000,manual,65,corsa,150000,2,petrol,opel,no,2/4/2016 0:00,58840,6/4/2016 17:17
5/3/2016 14:58,Toyota_Supra___Liebhaberstueck___Linkslenker!,private,offer,33860,control,others,1995,automatic,330,others,150000,7,petrol,toyota,no,5/3/2016 0:00,95326,12/3/2016 5:15
19/03/2016 10:53,Mercedes_Benz_200_CDI_T_Kombi,private,offer,9700,test,station wagon,2009,automatic,136,e_klasse,150000,6,diesel,mercedes_benz,,19/03/2016 0:00,86154,6/4/2016 13:16
31/03/2016 0:38,BMW_528i_M_Paket__Austauschmotor_62000_KM_,private,offer,2890,control,limousine,1996,automatic,193,5er,150000,4,petrol,bmw,no,30/03/2016 0:00,45896,5/4/2016 23:17
14/03/2016 10:42,Mazda_6_Sport_Kombi_2.0_Aut._Exclusive,private,offer,3900,control,station wagon,2008,automatic,147,6_reihe,150000,7,petrol,mazda,no,14/03/2016 0:00,17489,23/03/2016 10:46
26/03/2016 13:44,Volkswagen_Polo_50_Servo,private,offer,570,control,small car,1997,manual,50,polo,150000,9,petrol,volkswagen,yes,26/03/2016 0:00,25355,2/4/2016 2:47
22/03/2016 11:37,Peugeot_206_/_1._Hand_/_Servo_/_Tuev,private,offer,1399,control,small car,1999,manual,60,2_reihe,150000,10,petrol,peugeot,no,22/03/2016 0:00,47805,5/4/2016 23:16
